DATAFLOW,LAST UPDATE,freq,stk_flow,partner,hazard,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,26261,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2017,30882,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,27877,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2019,7303,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2020,35820,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2021,9169,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2022,20860,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2013,76864,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2014,82694,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2015,135238,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2016,74453,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2017,252090,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2018,144073,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2019,184246,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2020,157117,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2021,89979,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2022,123628,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2013,245170,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2014,467079,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2015,490082,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2016,521193,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2017,485621,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2018,570142,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2019,697649,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2020,718721,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2021,754933,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2022,646711,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,322170,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,549810,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,626009,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,595673,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,747720,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,715125,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,882143,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,875836,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,844914,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,770342,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,137,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,36,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2015,689,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,26,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2017,10009,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,910,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2019,249,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2013,404223,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2014,387244,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2015,352510,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2016,278774,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2017,500069,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2018,368589,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2019,294278,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2020,267861,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2021,155322,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2022,137733,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,547098,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,830257,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,832140,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,1036605,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,1171847,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,1286729,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,1489036,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,1606104,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,1599282,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,1642390,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,952375,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,1225510,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,1185399,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,1315445,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,1681926,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,1656229,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,1783565,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,1873969,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,1754604,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,1780123,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,1054,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,8012,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2015,749,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,67,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2017,10009,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,910,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2019,249,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2013,327360,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2014,304549,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2015,217272,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2016,204319,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2017,247980,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2018,224516,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2019,110033,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2020,110745,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2021,65342,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Disposal,Tonne,European Union - 27 countries (from 2020),2022,14105,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,301926,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,363179,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,342059,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,515410,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,686226,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,716587,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,OECD non-EU countries,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,791388,
